activation_month,observation_month,months_since_activation,prior_revenue_lifecycle_state,revenue_lifecycle_state,persona,initial_subscription_group,segment_level,companies,transition_rate_from_prior_state_pct
2026-01-01,2026-04-01,3,At-risk,Churned proxy,Wholesale,plus,persona_x_initial_plan,1,50.0
2026-01-01,2026-04-01,3,Active,Active,Wholesale,start,persona_x_initial_plan,24,100.0
2026-01-01,2026-04-01,3,At-risk,At-risk,Wholesale,start,persona_x_initial_plan,2,66.67
2026-01-01,2026-04-01,3,At-risk,Churned proxy,Wholesale,start,persona_x_initial_plan,1,33.33
2026-02-01,2026-03-01,1,Active,Active,ALL,business,initial_plan,54,90.0
2026-02-01,2026-03-01,1,Active,At-risk,ALL,business,initial_plan,6,10.0
2026-02-01,2026-03-01,1,Never monetized,Never monetized,ALL,business,initial_plan,1,100.0
2026-02-01,2026-03-01,1,Active,Active,ALL,free,initial_plan,1213,94.4
2026-02-01,2026-03-01,1,Active,At-risk,ALL,free,initial_plan,72,5.6
2026-02-01,2026-03-01,1,Never monetized,Never monetized,ALL,free,initial_plan,4,100.0
2026-02-01,2026-03-01,1,Active,Active,ALL,plus,initial_plan,380,96.69
2026-02-01,2026-03-01,1,Active,At-risk,ALL,plus,initial_plan,13,3.31
2026-02-01,2026-03-01,1,Never monetized,Active,ALL,plus,initial_plan,2,66.67
2026-02-01,2026-03-01,1,Never monetized,Never monetized,ALL,plus,initial_plan,1,33.33
2026-02-01,2026-03-01,1,Active,Active,ALL,start,initial_plan,1420,95.95
2026-02-01,2026-03-01,1,Active,At-risk,ALL,start,initial_plan,60,4.05
2026-02-01,2026-03-01,1,Never monetized,Active,ALL,start,initial_plan,2,100.0
2026-02-01,2026-03-01,1,Active,Active,ALL,ALL,overall,3067,95.31
2026-02-01,2026-03-01,1,Active,At-risk,ALL,ALL,overall,151,4.69
2026-02-01,2026-03-01,1,Never monetized,Active,ALL,ALL,overall,4,40.0
2026-02-01,2026-03-01,1,Never monetized,Never monetized,ALL,ALL,overall,6,60.0
2026-02-01,2026-03-01,1,Active,Active,Automobile_Trade_Repair,ALL,persona,127,97.69
2026-02-01,2026-03-01,1,Active,At-risk,Automobile_Trade_Repair,ALL,persona,3,2.31
2026-02-01,2026-03-01,1,Active,Active,BTP,ALL,persona,604,96.79
2026-02-01,2026-03-01,1,Active,At-risk,BTP,ALL,persona,20,3.21
2026-02-01,2026-03-01,1,Active,Active,Bankers_Insurance,ALL,persona,55,96.49
2026-02-01,2026-03-01,1,Active,At-risk,Bankers_Insurance,ALL,persona,2,3.51
2026-02-01,2026-03-01,1,Active,Active,Bikers_Drivers,ALL,persona,142,86.59
2026-02-01,2026-03-01,1,Active,At-risk,Bikers_Drivers,ALL,persona,22,13.41
2026-02-01,2026-03-01,1,Active,Active,Cleaning_CallCenters,ALL,persona,25,96.15
2026-02-01,2026-03-01,1,Active,At-risk,Cleaning_CallCenters,ALL,persona,1,3.85
2026-02-01,2026-03-01,1,Active,Active,Consultant,ALL,persona,537,96.06
2026-02-01,2026-03-01,1,Active,At-risk,Consultant,ALL,persona,22,3.94
2026-02-01,2026-03-01,1,Never monetized,Active,Consultant,ALL,persona,1,33.33
2026-02-01,2026-03-01,1,Never monetized,Never monetized,Consultant,ALL,persona,2,66.67
2026-02-01,2026-03-01,1,Active,Active,Developer_IT,ALL,persona,251,94.36
2026-02-01,2026-03-01,1,Active,At-risk,Developer_IT,ALL,persona,15,5.64
2026-02-01,2026-03-01,1,Active,Active,Media_Publishing,ALL,persona,110,96.49
2026-02-01,2026-03-01,1,Active,At-risk,Media_Publishing,ALL,persona,4,3.51
2026-02-01,2026-03-01,1,Active,Active,Medical_Professionals,ALL,persona,39,95.12
2026-02-01,2026-03-01,1,Active,At-risk,Medical_Professionals,ALL,persona,2,4.88
2026-02-01,2026-03-01,1,Active,Active,Others,ALL,persona,490,95.15
2026-02-01,2026-03-01,1,Active,At-risk,Others,ALL,persona,25,4.85
2026-02-01,2026-03-01,1,Never monetized,Active,Others,ALL,persona,1,50.0
2026-02-01,2026-03-01,1,Never monetized,Never monetized,Others,ALL,persona,1,50.0
2026-02-01,2026-03-01,1,Active,Active,Professeur,ALL,persona,85,93.41
2026-02-01,2026-03-01,1,Active,At-risk,Professeur,ALL,persona,6,6.59
2026-02-01,2026-03-01,1,Never monetized,Never monetized,Professeur,ALL,persona,1,100.0
2026-02-01,2026-03-01,1,Active,Active,Repair,ALL,persona,10,90.91
2026-02-01,2026-03-01,1,Active,At-risk,Repair,ALL,persona,1,9.09
2026-02-01,2026-03-01,1,Active,Active,Repair_Installation,ALL,persona,2,100.0
2026-02-01,2026-03-01,1,Active,Active,Restauration,ALL,persona,82,97.62
2026-02-01,2026-03-01,1,Active,At-risk,Restauration,ALL,persona,2,2.38
2026-02-01,2026-03-01,1,Never monetized,Active,Restauration,ALL,persona,1,100.0
2026-02-01,2026-03-01,1,Active,Active,Retail,ALL,persona,424,94.64
2026-02-01,2026-03-01,1,Active,At-risk,Retail,ALL,persona,24,5.36
2026-02-01,2026-03-01,1,Never monetized,Active,Retail,ALL,persona,1,33.33
2026-02-01,2026-03-01,1,Never monetized,Never monetized,Retail,ALL,persona,2,66.67
2026-02-01,2026-03-01,1,Active,Active,Wholesale,ALL,persona,84,97.67
2026-02-01,2026-03-01,1,Active,At-risk,Wholesale,ALL,persona,2,2.33
2026-02-01,2026-03-01,1,Active,Active,Automobile_Trade_Repair,business,persona_x_initial_plan,3,100.0
2026-02-01,2026-03-01,1,Active,Active,Automobile_Trade_Repair,free,persona_x_initial_plan,28,96.55
2026-02-01,2026-03-01,1,Active,At-risk,Automobile_Trade_Repair,free,persona_x_initial_plan,1,3.45
2026-02-01,2026-03-01,1,Active,Active,Automobile_Trade_Repair,plus,persona_x_initial_plan,26,100.0
2026-02-01,2026-03-01,1,Active,Active,Automobile_Trade_Repair,start,persona_x_initial_plan,70,97.22
2026-02-01,2026-03-01,1,Active,At-risk,Automobile_Trade_Repair,start,persona_x_initial_plan,2,2.78
2026-02-01,2026-03-01,1,Active,Active,BTP,business,persona_x_initial_plan,21,95.45
2026-02-01,2026-03-01,1,Active,At-risk,BTP,business,persona_x_initial_plan,1,4.55
2026-02-01,2026-03-01,1,Active,Active,BTP,free,persona_x_initial_plan,233,95.88
2026-02-01,2026-03-01,1,Active,At-risk,BTP,free,persona_x_initial_plan,10,4.12
2026-02-01,2026-03-01,1,Active,Active,BTP,plus,persona_x_initial_plan,106,97.25
2026-02-01,2026-03-01,1,Active,At-risk,BTP,plus,persona_x_initial_plan,3,2.75
2026-02-01,2026-03-01,1,Active,Active,BTP,start,persona_x_initial_plan,244,97.6
2026-02-01,2026-03-01,1,Active,At-risk,BTP,start,persona_x_initial_plan,6,2.4
2026-02-01,2026-03-01,1,Active,Active,Bankers_Insurance,free,persona_x_initial_plan,27,93.1
2026-02-01,2026-03-01,1,Active,At-risk,Bankers_Insurance,free,persona_x_initial_plan,2,6.9
2026-02-01,2026-03-01,1,Active,Active,Bankers_Insurance,plus,persona_x_initial_plan,2,100.0
2026-02-01,2026-03-01,1,Active,Active,Bankers_Insurance,start,persona_x_initial_plan,26,100.0
2026-02-01,2026-03-01,1,Active,Active,Bikers_Drivers,business,persona_x_initial_plan,6,85.71
2026-02-01,2026-03-01,1,Active,At-risk,Bikers_Drivers,business,persona_x_initial_plan,1,14.29
2026-02-01,2026-03-01,1,Active,Active,Bikers_Drivers,free,persona_x_initial_plan,33,84.62
2026-02-01,2026-03-01,1,Active,At-risk,Bikers_Drivers,free,persona_x_initial_plan,6,15.38
2026-02-01,2026-03-01,1,Active,Active,Bikers_Drivers,plus,persona_x_initial_plan,28,96.55
2026-02-01,2026-03-01,1,Active,At-risk,Bikers_Drivers,plus,persona_x_initial_plan,1,3.45
2026-02-01,2026-03-01,1,Active,Active,Bikers_Drivers,start,persona_x_initial_plan,75,84.27
2026-02-01,2026-03-01,1,Active,At-risk,Bikers_Drivers,start,persona_x_initial_plan,14,15.73
2026-02-01,2026-03-01,1,Active,Active,Cleaning_CallCenters,business,persona_x_initial_plan,1,100.0
2026-02-01,2026-03-01,1,Active,Active,Cleaning_CallCenters,free,persona_x_initial_plan,4,80.0
2026-02-01,2026-03-01,1,Active,At-risk,Cleaning_CallCenters,free,persona_x_initial_plan,1,20.0
2026-02-01,2026-03-01,1,Active,Active,Cleaning_CallCenters,plus,persona_x_initial_plan,5,100.0
2026-02-01,2026-03-01,1,Active,Active,Cleaning_CallCenters,start,persona_x_initial_plan,15,100.0
2026-02-01,2026-03-01,1,Active,Active,Consultant,business,persona_x_initial_plan,5,100.0
2026-02-01,2026-03-01,1,Active,Active,Consultant,free,persona_x_initial_plan,246,94.62
2026-02-01,2026-03-01,1,Active,At-risk,Consultant,free,persona_x_initial_plan,14,5.38
2026-02-01,2026-03-01,1,Never monetized,Never monetized,Consultant,free,persona_x_initial_plan,2,100.0
2026-02-01,2026-03-01,1,Active,Active,Consultant,plus,persona_x_initial_plan,46,93.88
2026-02-01,2026-03-01,1,Active,At-risk,Consultant,plus,persona_x_initial_plan,3,6.12
2026-02-01,2026-03-01,1,Active,Active,Consultant,start,persona_x_initial_plan,240,97.96
2026-02-01,2026-03-01,1,Active,At-risk,Consultant,start,persona_x_initial_plan,5,2.04
2026-02-01,2026-03-01,1,Never monetized,Active,Consultant,start,persona_x_initial_plan,1,100.0
2026-02-01,2026-03-01,1,Active,Active,Developer_IT,business,persona_x_initial_plan,4,80.0
2026-02-01,2026-03-01,1,Active,At-risk,Developer_IT,business,persona_x_initial_plan,1,20.0
2026-02-01,2026-03-01,1,Active,Active,Developer_IT,free,persona_x_initial_plan,115,93.5
2026-02-01,2026-03-01,1,Active,At-risk,Developer_IT,free,persona_x_initial_plan,8,6.5
2026-02-01,2026-03-01,1,Active,Active,Developer_IT,plus,persona_x_initial_plan,22,95.65
2026-02-01,2026-03-01,1,Active,At-risk,Developer_IT,plus,persona_x_initial_plan,1,4.35
2026-02-01,2026-03-01,1,Active,Active,Developer_IT,start,persona_x_initial_plan,110,95.65
2026-02-01,2026-03-01,1,Active,At-risk,Developer_IT,start,persona_x_initial_plan,5,4.35
2026-02-01,2026-03-01,1,Active,Active,Media_Publishing,business,persona_x_initial_plan,1,100.0
2026-02-01,2026-03-01,1,Active,Active,Media_Publishing,free,persona_x_initial_plan,48,96.0
2026-02-01,2026-03-01,1,Active,At-risk,Media_Publishing,free,persona_x_initial_plan,2,4.0
2026-02-01,2026-03-01,1,Active,Active,Media_Publishing,plus,persona_x_initial_plan,8,100.0
2026-02-01,2026-03-01,1,Active,Active,Media_Publishing,start,persona_x_initial_plan,53,96.36
2026-02-01,2026-03-01,1,Active,At-risk,Media_Publishing,start,persona_x_initial_plan,2,3.64
2026-02-01,2026-03-01,1,Active,Active,Medical_Professionals,free,persona_x_initial_plan,17,100.0
2026-02-01,2026-03-01,1,Active,Active,Medical_Professionals,plus,persona_x_initial_plan,2,66.67
2026-02-01,2026-03-01,1,Active,At-risk,Medical_Professionals,plus,persona_x_initial_plan,1,33.33
2026-02-01,2026-03-01,1,Active,Active,Medical_Professionals,start,persona_x_initial_plan,20,95.24
2026-02-01,2026-03-01,1,Active,At-risk,Medical_Professionals,start,persona_x_initial_plan,1,4.76
2026-02-01,2026-03-01,1,Active,Active,Others,business,persona_x_initial_plan,5,83.33
2026-02-01,2026-03-01,1,Active,At-risk,Others,business,persona_x_initial_plan,1,16.67
2026-02-01,2026-03-01,1,Never monetized,Never monetized,Others,business,persona_x_initial_plan,1,100.0
2026-02-01,2026-03-01,1,Active,Active,Others,free,persona_x_initial_plan,186,95.88
2026-02-01,2026-03-01,1,Active,At-risk,Others,free,persona_x_initial_plan,8,4.12
2026-02-01,2026-03-01,1,Active,Active,Others,plus,persona_x_initial_plan,62,95.38
2026-02-01,2026-03-01,1,Active,At-risk,Others,plus,persona_x_initial_plan,3,4.62
2026-02-01,2026-03-01,1,Never monetized,Active,Others,plus,persona_x_initial_plan,1,100.0
2026-02-01,2026-03-01,1,Active,Active,Others,start,persona_x_initial_plan,237,94.8
2026-02-01,2026-03-01,1,Active,At-risk,Others,start,persona_x_initial_plan,13,5.2
2026-02-01,2026-03-01,1,Active,Active,Professeur,business,persona_x_initial_plan,1,100.0
2026-02-01,2026-03-01,1,Active,Active,Professeur,free,persona_x_initial_plan,36,90.0
2026-02-01,2026-03-01,1,Active,At-risk,Professeur,free,persona_x_initial_plan,4,10.0
2026-02-01,2026-03-01,1,Never monetized,Never monetized,Professeur,free,persona_x_initial_plan,1,100.0
2026-02-01,2026-03-01,1,Active,Active,Professeur,plus,persona_x_initial_plan,4,100.0
2026-02-01,2026-03-01,1,Active,Active,Professeur,start,persona_x_initial_plan,44,95.65
2026-02-01,2026-03-01,1,Active,At-risk,Professeur,start,persona_x_initial_plan,2,4.35
2026-02-01,2026-03-01,1,Active,Active,Repair,free,persona_x_initial_plan,6,85.71
2026-02-01,2026-03-01,1,Active,At-risk,Repair,free,persona_x_initial_plan,1,14.29
2026-02-01,2026-03-01,1,Active,Active,Repair,plus,persona_x_initial_plan,2,100.0
2026-02-01,2026-03-01,1,Active,Active,Repair,start,persona_x_initial_plan,2,100.0
2026-02-01,2026-03-01,1,Active,Active,Repair_Installation,start,persona_x_initial_plan,2,100.0
2026-02-01,2026-03-01,1,Active,Active,Restauration,free,persona_x_initial_plan,30,96.77
2026-02-01,2026-03-01,1,Active,At-risk,Restauration,free,persona_x_initial_plan,1,3.23
2026-02-01,2026-03-01,1,Active,Active,Restauration,plus,persona_x_initial_plan,12,100.0
2026-02-01,2026-03-01,1,Never monetized,Active,Restauration,plus,persona_x_initial_plan,1,100.0
2026-02-01,2026-03-01,1,Active,Active,Restauration,start,persona_x_initial_plan,40,97.56
2026-02-01,2026-03-01,1,Active,At-risk,Restauration,start,persona_x_initial_plan,1,2.44
2026-02-01,2026-03-01,1,Active,Active,Retail,business,persona_x_initial_plan,6,75.0
2026-02-01,2026-03-01,1,Active,At-risk,Retail,business,persona_x_initial_plan,2,25.0
2026-02-01,2026-03-01,1,Active,Active,Retail,free,persona_x_initial_plan,179,93.23
2026-02-01,2026-03-01,1,Active,At-risk,Retail,free,persona_x_initial_plan,13,6.77
2026-02-01,2026-03-01,1,Never monetized,Never monetized,Retail,free,persona_x_initial_plan,1,100.0
2026-02-01,2026-03-01,1,Active,Active,Retail,plus,persona_x_initial_plan,39,97.5
2026-02-01,2026-03-01,1,Active,At-risk,Retail,plus,persona_x_initial_plan,1,2.5
2026-02-01,2026-03-01,1,Never monetized,Never monetized,Retail,plus,persona_x_initial_plan,1,100.0
2026-02-01,2026-03-01,1,Active,Active,Retail,start,persona_x_initial_plan,200,96.15
2026-02-01,2026-03-01,1,Active,At-risk,Retail,start,persona_x_initial_plan,8,3.85
2026-02-01,2026-03-01,1,Never monetized,Active,Retail,start,persona_x_initial_plan,1,100.0
2026-02-01,2026-03-01,1,Active,Active,Wholesale,business,persona_x_initial_plan,1,100.0
2026-02-01,2026-03-01,1,Active,Active,Wholesale,free,persona_x_initial_plan,25,96.15
2026-02-01,2026-03-01,1,Active,At-risk,Wholesale,free,persona_x_initial_plan,1,3.85
2026-02-01,2026-03-01,1,Active,Active,Wholesale,plus,persona_x_initial_plan,16,100.0
2026-02-01,2026-03-01,1,Active,Active,Wholesale,start,persona_x_initial_plan,42,97.67
2026-02-01,2026-03-01,1,Active,At-risk,Wholesale,start,persona_x_initial_plan,1,2.33
2026-02-01,2026-04-01,2,Active,Active,ALL,business,initial_plan,47,87.04
2026-02-01,2026-04-01,2,Active,At-risk,ALL,business,initial_plan,7,12.96
2026-02-01,2026-04-01,2,At-risk,Active,ALL,business,initial_plan,1,16.67
2026-02-01,2026-04-01,2,At-risk,At-risk,ALL,business,initial_plan,5,83.33
2026-02-01,2026-04-01,2,Never monetized,Never monetized,ALL,business,initial_plan,1,100.0
2026-02-01,2026-04-01,2,Active,Active,ALL,free,initial_plan,1164,95.96
2026-02-01,2026-04-01,2,Active,At-risk,ALL,free,initial_plan,49,4.04
2026-02-01,2026-04-01,2,At-risk,Active,ALL,free,initial_plan,8,11.11
2026-02-01,2026-04-01,2,At-risk,At-risk,ALL,free,initial_plan,64,88.89
2026-02-01,2026-04-01,2,Never monetized,Never monetized,ALL,free,initial_plan,4,100.0
2026-02-01,2026-04-01,2,Active,Active,ALL,plus,initial_plan,368,96.34
2026-02-01,2026-04-01,2,Active,At-risk,ALL,plus,initial_plan,14,3.66
2026-02-01,2026-04-01,2,At-risk,Active,ALL,plus,initial_plan,2,15.38
2026-02-01,2026-04-01,2,At-risk,At-risk,ALL,plus,initial_plan,11,84.62
2026-02-01,2026-04-01,2,Never monetized,Never monetized,ALL,plus,initial_plan,1,100.0
2026-02-01,2026-04-01,2,Active,Active,ALL,start,initial_plan,1382,97.19
2026-02-01,2026-04-01,2,Active,At-risk,ALL,start,initial_plan,40,2.81
2026-02-01,2026-04-01,2,At-risk,Active,ALL,start,initial_plan,15,25.0
2026-02-01,2026-04-01,2,At-risk,At-risk,ALL,start,initial_plan,45,75.0
2026-02-01,2026-04-01,2,Active,Active,ALL,ALL,overall,2961,96.42
2026-02-01,2026-04-01,2,Active,At-risk,ALL,ALL,overall,110,3.58
2026-02-01,2026-04-01,2,At-risk,Active,ALL,ALL,overall,26,17.22
2026-02-01,2026-04-01,2,At-risk,At-risk,ALL,ALL,overall,125,82.78
2026-02-01,2026-04-01,2,Never monetized,Never monetized,ALL,ALL,overall,6,100.0
2026-02-01,2026-04-01,2,Active,Active,Automobile_Trade_Repair,ALL,persona,119,93.7
2026-02-01,2026-04-01,2,Active,At-risk,Automobile_Trade_Repair,ALL,persona,8,6.3
2026-02-01,2026-04-01,2,At-risk,At-risk,Automobile_Trade_Repair,ALL,persona,3,100.0
2026-02-01,2026-04-01,2,Active,Active,BTP,ALL,persona,583,96.52
2026-02-01,2026-04-01,2,Active,At-risk,BTP,ALL,persona,21,3.48
2026-02-01,2026-04-01,2,At-risk,Active,BTP,ALL,persona,4,20.0
2026-02-01,2026-04-01,2,At-risk,At-risk,BTP,ALL,persona,16,80.0
2026-02-01,2026-04-01,2,Active,Active,Bankers_Insurance,ALL,persona,54,98.18
2026-02-01,2026-04-01,2,Active,At-risk,Bankers_Insurance,ALL,persona,1,1.82
2026-02-01,2026-04-01,2,At-risk,Active,Bankers_Insurance,ALL,persona,1,50.0
2026-02-01,2026-04-01,2,At-risk,At-risk,Bankers_Insurance,ALL,persona,1,50.0
2026-02-01,2026-04-01,2,Active,Active,Bikers_Drivers,ALL,persona,133,93.66
2026-02-01,2026-04-01,2,Active,At-risk,Bikers_Drivers,ALL,persona,9,6.34
2026-02-01,2026-04-01,2,At-risk,Active,Bikers_Drivers,ALL,persona,6,27.27
2026-02-01,2026-04-01,2,At-risk,At-risk,Bikers_Drivers,ALL,persona,16,72.73
2026-02-01,2026-04-01,2,Active,Active,Cleaning_CallCenters,ALL,persona,24,96.0
2026-02-01,2026-04-01,2,Active,At-risk,Cleaning_CallCenters,ALL,persona,1,4.0
2026-02-01,2026-04-01,2,At-risk,At-risk,Cleaning_CallCenters,ALL,persona,1,100.0
2026-02-01,2026-04-01,2,Active,Active,Consultant,ALL,persona,520,96.65
2026-02-01,2026-04-01,2,Active,At-risk,Consultant,ALL,persona,18,3.35
2026-02-01,2026-04-01,2,At-risk,Active,Consultant,ALL,persona,3,13.64
2026-02-01,2026-04-01,2,At-risk,At-risk,Consultant,ALL,persona,19,86.36
2026-02-01,2026-04-01,2,Never monetized,Never monetized,Consultant,ALL,persona,2,100.0
2026-02-01,2026-04-01,2,Active,Active,Developer_IT,ALL,persona,245,97.61
2026-02-01,2026-04-01,2,Active,At-risk,Developer_IT,ALL,persona,6,2.39
2026-02-01,2026-04-01,2,At-risk,Active,Developer_IT,ALL,persona,4,26.67
2026-02-01,2026-04-01,2,At-risk,At-risk,Developer_IT,ALL,persona,11,73.33
2026-02-01,2026-04-01,2,Active,Active,Media_Publishing,ALL,persona,106,96.36
2026-02-01,2026-04-01,2,Active,At-risk,Media_Publishing,ALL,persona,4,3.64
2026-02-01,2026-04-01,2,At-risk,Active,Media_Publishing,ALL,persona,1,25.0
2026-02-01,2026-04-01,2,At-risk,At-risk,Media_Publishing,ALL,persona,3,75.0
2026-02-01,2026-04-01,2,Active,Active,Medical_Professionals,ALL,persona,38,97.44
2026-02-01,2026-04-01,2,Active,At-risk,Medical_Professionals,ALL,persona,1,2.56
2026-02-01,2026-04-01,2,At-risk,At-risk,Medical_Professionals,ALL,persona,2,100.0
2026-02-01,2026-04-01,2,Active,Active,Others,ALL,persona,475,96.74
2026-02-01,2026-04-01,2,Active,At-risk,Others,ALL,persona,16,3.26
2026-02-01,2026-04-01,2,At-risk,Active,Others,ALL,persona,3,12.0
2026-02-01,2026-04-01,2,At-risk,At-risk,Others,ALL,persona,22,88.0
2026-02-01,2026-04-01,2,Never monetized,Never monetized,Others,ALL,persona,1,100.0
2026-02-01,2026-04-01,2,Active,Active,Professeur,ALL,persona,83,97.65
2026-02-01,2026-04-01,2,Active,At-risk,Professeur,ALL,persona,2,2.35
2026-02-01,2026-04-01,2,At-risk,At-risk,Professeur,ALL,persona,6,100.0
2026-02-01,2026-04-01,2,Never monetized,Never monetized,Professeur,ALL,persona,1,100.0
2026-02-01,2026-04-01,2,Active,Active,Repair,ALL,persona,10,100.0
2026-02-01,2026-04-01,2,At-risk,At-risk,Repair,ALL,persona,1,100.0
2026-02-01,2026-04-01,2,Active,Active,Repair_Installation,ALL,persona,2,100.0
2026-02-01,2026-04-01,2,Active,Active,Restauration,ALL,persona,81,97.59
2026-02-01,2026-04-01,2,Active,At-risk,Restauration,ALL,persona,2,2.41
2026-02-01,2026-04-01,2,At-risk,At-risk,Restauration,ALL,persona,2,100.0
2026-02-01,2026-04-01,2,Active,Active,Retail,ALL,persona,406,95.53
2026-02-01,2026-04-01,2,Active,At-risk,Retail,ALL,persona,19,4.47
2026-02-01,2026-04-01,2,At-risk,Active,Retail,ALL,persona,4,16.67
2026-02-01,2026-04-01,2,At-risk,At-risk,Retail,ALL,persona,20,83.33
2026-02-01,2026-04-01,2,Never monetized,Never monetized,Retail,ALL,persona,2,100.0
2026-02-01,2026-04-01,2,Active,Active,Wholesale,ALL,persona,82,97.62
2026-02-01,2026-04-01,2,Active,At-risk,Wholesale,ALL,persona,2,2.38
2026-02-01,2026-04-01,2,At-risk,At-risk,Wholesale,ALL,persona,2,100.0
2026-02-01,2026-04-01,2,Active,Active,Automobile_Trade_Repair,business,persona_x_initial_plan,3,100.0
2026-02-01,2026-04-01,2,Active,Active,Automobile_Trade_Repair,free,persona_x_initial_plan,26,92.86
2026-02-01,2026-04-01,2,Active,At-risk,Automobile_Trade_Repair,free,persona_x_initial_plan,2,7.14
2026-02-01,2026-04-01,2,At-risk,At-risk,Automobile_Trade_Repair,free,persona_x_initial_plan,1,100.0
2026-02-01,2026-04-01,2,Active,Active,Automobile_Trade_Repair,plus,persona_x_initial_plan,25,96.15
2026-02-01,2026-04-01,2,Active,At-risk,Automobile_Trade_Repair,plus,persona_x_initial_plan,1,3.85
2026-02-01,2026-04-01,2,Active,Active,Automobile_Trade_Repair,start,persona_x_initial_plan,65,92.86
2026-02-01,2026-04-01,2,Active,At-risk,Automobile_Trade_Repair,start,persona_x_initial_plan,5,7.14
2026-02-01,2026-04-01,2,At-risk,At-risk,Automobile_Trade_Repair,start,persona_x_initial_plan,2,100.0
2026-02-01,2026-04-01,2,Active,Active,BTP,business,persona_x_initial_plan,21,100.0
2026-02-01,2026-04-01,2,At-risk,At-risk,BTP,business,persona_x_initial_plan,1,100.0
